,id,full_text,created_at,favorite_count,retweet_count
1945,1300919864295436288,"If I’m elected president, I promise you that America will be better prepared to deal with any threats that come our way.

That starts with restoring the PREDICT program that President Trump ended. https://t.co/7jDkOaLc8P",Tue Sep 01 22:14:00 +0000 2020,61091,12687
1946,1300891426876612608,"Together, we’re going to build back better than before and set our nation on a new path. https://t.co/OQHsy12ODf",Tue Sep 01 20:21:00 +0000 2020,33597,6534
1947,1300868022740156417,.@DrBiden and I send our best wishes to members of the Jain faith concluding the holy observance of Paryushan and Das Lakshan. May we all find peace and reconciliation in our lives. Michhami Dukkaddam and Kshamavani!,Tue Sep 01 18:48:00 +0000 2020,45498,6357
1948,1300842856974819328,We need a president who will lower the temperature and bring the country together — not one who raises it and tears us further apart. https://t.co/e6aFLx9iqU,Tue Sep 01 17:08:00 +0000 2020,46096,9259
1949,1300829123099623424,"RT @TeamJoe: Can you believe?! ✨
 
@DrBiden and the #FabFive are doing a grassroots fundraiser happening NOW!
 
Join us ⬇️
https://t.co/VPA…",Tue Sep 01 16:13:25 +0000 2020,0,759
1950,1300811647200579589,Our nation is at an inflection point. @KamalaHarris and I sat down to discuss what brought us to this moment — and how we move forward and build back better than before. Tune in to watch: https://t.co/PlmeffTySN,Tue Sep 01 15:03:59 +0000 2020,12474,3742
1951,1300804101677015042,"Across the country, people rely on public transportation to get to work, see loved ones, and access essential services. But that's all under threat because Republicans refuse to do their jobs.

Congress must act now to save public transit.",Tue Sep 01 14:34:00 +0000 2020,46568,9266
1952,1300611877576347649,"RT @TeamJoe: Tonight is our August fundraising deadline, and we need your help to make sure we finish strong.

We can't do this alone -- ev…",Tue Sep 01 01:50:10 +0000 2020,0,904
1953,1300609317872295936,"Today’s press conference made it clear: we are all less safe because Donald Trump has failed at his job.

We need a President who will stop violence — not incite it. https://t.co/AhGNZCDQkr",Tue Sep 01 01:40:00 +0000 2020,42981,13248
1954,1300606801356959744,President Shri Pranab Mukherjee was a devout public servant who believed deeply in the importance of our two nations tackling global challenges together. Jill and I are saddened to hear of his passing — our prayers go out to his loved ones and the Indian people. https://t.co/SJfaDEKjGi,Tue Sep 01 01:30:00 +0000 2020,16378,2470
1955,1300604392148733952,"I urge President Trump to join me in saying that while peaceful protest is an important right — violence is wrong. Period.

If he can’t say that, then he is unfit to be President. https://t.co/W4sjpF0Z3V",Tue Sep 01 01:20:25 +0000 2020,50253,10254
1956,1300604391234379778,"Tonight, President Trump declined to rebuke violence.

He wouldn’t even repudiate one of his supporters who is charged with murder.

He is too weak, too scared of the hatred he has stirred to put an end to it.",Tue Sep 01 01:20:25 +0000 2020,128898,26457
1957,1300599253207785472,Fear never builds the future — hope does. https://t.co/V0jCGRBBG7,Tue Sep 01 01:00:00 +0000 2020,23988,5918
1958,1300591702219132928,"If Donald Trump wants to ask the question: Who will keep you safer as President?

Let’s answer it. https://t.co/pDXCqzRbQe",Tue Sep 01 00:30:00 +0000 2020,27485,7502
1959,1300583900503183360,"Donald Trump looks at this violence and sees a political lifeline.

He failed to protect America, so now he's trying to scare America. https://t.co/BCoO4gS2zE",Mon Aug 31 23:59:00 +0000 2020,23050,6294
1960,1300576603295158272,"Folks, we're just hours away from our first end-of-month fundraising deadline of the general election. We need your help to hit our goal and show Donald Trump we have what it takes to win in November.

If you're able, please chip in today: https://t.co/8tOxeZGUM9",Mon Aug 31 23:30:00 +0000 2020,6319,1741
1961,1300569556382085120,"The truth is Donald Trump can't stop the violence, because for years he has fomented it. https://t.co/nxqas2Uv5s",Mon Aug 31 23:02:00 +0000 2020,56070,13681
1962,1300559741220016128,"Anyone who met Amari will tell you that he was a charismatic young man—poised for greatness. He was ready and willing to take on the world. I can tell you that in 20 years, we all would have been saying, ‘Amari for President.’ #AmariForPresident https://t.co/aa01lftpzt",Mon Aug 31 22:23:00 +0000 2020,11321,2062
1963,1300500098233839616,"More cops have died from COVID this year than have been killed on patrol.

Nearly one in six small businesses in this country are closed.

Do you really feel safer under Trump?",Mon Aug 31 18:26:00 +0000 2020,166703,37762
1964,1300496925129666561,"Mr. President, it’s high time you condemn violence of any form. https://t.co/rQlXyadZid",Mon Aug 31 18:13:23 +0000 2020,53385,10749
1965,1300495317041729536,"Donald Trump keeps telling us if he was president, you'd feel safe.

Well, he is president — whether he knows it or not.",Mon Aug 31 18:07:00 +0000 2020,324013,61051
1966,1300494058746458116,"Trump and Pence are running on this: “You won’t be safe in Joe Biden’s America.”

And what’s their proof?

The violence you’re seeing in Donald Trump’s America.",Mon Aug 31 18:02:00 +0000 2020,153452,32776
1967,1300492800161583104,"The simple truth is Donald Trump failed to protect America. So now, he’s trying to scare America.",Mon Aug 31 17:57:00 +0000 2020,284116,50861
1968,1300491542000361473,"I want a safe America — safe from COVID, safe from crime and looting, safe from racially motivated violence, safe from bad cops. 

And let’s be crystal clear: Safe from four more years of Donald Trump.",Mon Aug 31 17:52:00 +0000 2020,85513,16774
1969,1300490032042725377,"Donald Trump may believe mouthing the words law and order makes him strong, but his failure to call on his own supporters to stop acting as an armed militia in this country shows you how weak he is.",Mon Aug 31 17:46:00 +0000 2020,117391,23967
1970,1300488129418129409,Donald Trump can’t stop the violence we're seeing today – because for years he has fomented it.  Tune in as I discuss the need for justice and safety in America: https://t.co/gSXuP0jc5D,Mon Aug 31 17:38:26 +0000 2020,13881,4168
1971,1300471409735536642,Does anyone believe there will be less violence in America if Donald Trump is reelected?,Mon Aug 31 16:32:00 +0000 2020,187264,25420
1972,1300461343045083136,"We are facing so many crises under Donald Trump:
 
COVID.
Economic devastation.
Unwarranted police violence.
Emboldened white nationalists.
A reckoning on race.
Declining faith in a bright American future.

The common thread? A president who makes things worse — not better.",Mon Aug 31 15:52:00 +0000 2020,69183,17063
1973,1300448261321502720,"We’re going to build back better and we will do it while creating a brighter future for you and your families. This week @KamalaHarris and I sit down to discuss how we are going to move forward—together.

Join us on Tuesday. https://t.co/hebSifEEHL",Mon Aug 31 15:00:01 +0000 2020,22948,6180
1974,1300403965201444866,"There’s a lot happening, but I hope we don’t overlook the brave fire fighters &amp; emergency responders in the wake of Hurricane Laura.

When the storm hit, they stayed behind—even while their homes were being destroyed—to help their community recover.

True American heroes.",Mon Aug 31 12:04:00 +0000 2020,78327,13518
1975,1300218744539619336,"This video is doctored — and a flagrant attempt to spread misinformation at the expense of a man who uses assistive technology. 

It should be removed. Now. https://t.co/Bnv5H2NhZT",Sun Aug 30 23:48:00 +0000 2020,96257,24738
1976,1300210188146946050,"I’m thrilled to announce our grassroots fundraiser with our friends. I hope you’ll join @DrBiden, @JVN, @Karamo, @TanFrance, @Antoni, and @BobbyBerk this Tuesday.

Chip in to reserve your spot: https://t.co/WV2DfZxixR https://t.co/QmsevDhVSb",Sun Aug 30 23:14:00 +0000 2020,15662,3658
1977,1300164708528533505,"Donald Trump has been president for almost four years.

The temperature in the country is higher, tensions run stronger, divisions run deeper.

And all of us are less safe because he can’t do the job of the American president.",Sun Aug 30 20:13:17 +0000 2020,63553,13833
1978,1300164707081498630,"We must not become a country at war with ourselves.

A country that accepts the killing of fellow Americans who do not agree with you. A country that vows vengeance toward one another.

But that is the America that President Trump wants us to be, the America he believes we are.",Sun Aug 30 20:13:16 +0000 2020,50406,10013
1979,1300164706007740416,"The deadly violence we saw overnight in Portland is unacceptable. Shooting in the streets of a great American city is unacceptable.

I condemn violence of every kind by anyone, whether on the left or the right. And I challenge Donald Trump to do the same. https://t.co/JRuI7ya2Wv",Sun Aug 30 20:13:16 +0000 2020,116208,28161
1980,1300100974711721984,"We run this campaign led by the values that guide my life - honesty, integrity, and compassion. @KamalaHarris and I are hard at work and want to let you into the conversation.

Join us this Tuesday. https://t.co/zu0QDka23i",Sun Aug 30 16:00:01 +0000 2020,39630,9148
1981,1300040570593783809,"No lies, fear-mongering, or malarkey.

Just an honest conversation about the future of our nation.

Tune in this Tuesday. https://t.co/yWc0ewazL4",Sun Aug 30 12:00:00 +0000 2020,49761,9786
1982,1299851827442221057,"I believe we're so much better than what we saw this week at the RNC.

This is our moment to choose love over hate, hope over fear, fact over fiction.

We'll overcome this era of American darkness, together. https://t.co/QEMvt14wG8",Sat Aug 29 23:30:00 +0000 2020,39308,10909
1983,1299846890725560323,"I don’t know a single person who believes any part of this pandemic has been a “good thing"".

Secretary DeVos and President Trump refuse to take this virus seriously—our children are paying the price.

https://t.co/VYxH7JyWtM",Sat Aug 29 23:10:23 +0000 2020,27923,7130
1984,1299791428621463552,I believe there's not a single thing the American people can't accomplish if we do it together. We're going to overcome these crises and emerge stronger than before.,Sat Aug 29 19:30:00 +0000 2020,94706,13932
1985,1299761231620902913,"Folks, we’re just a few days away from our biggest end-of-month deadline yet and we need your help to hit our goal. Every donation — big or small — makes a big difference.

Please chip in today: https://t.co/fobkAUPc7P",Sat Aug 29 17:30:00 +0000 2020,9536,2458
1986,1299738581435445250,The only thing this president has done alone is fail America. https://t.co/Jx2FDe3bTe,Sat Aug 29 16:00:00 +0000 2020,63586,20233
1987,1299723485611130887,We have a president more interested in beating people at golf than beating COVID-19.,Sat Aug 29 15:00:01 +0000 2020,315320,44406
1988,1299693287184367616,I promise you this: A Biden-Harris Administration will always listen to scientists. https://t.co/zLuL3DYSI4,Sat Aug 29 13:00:01 +0000 2020,41130,8517
1989,1299542508586885122,"The true power of @ChadwickBoseman was bigger than anything we saw on screen. From the Black Panther to Jackie Robinson, he inspired generations and showed them they can be anything they want — even super heroes. Jill and I are praying for his loved ones at this difficult time.",Sat Aug 29 03:00:53 +0000 2020,340189,42013
1990,1299497492120326144,"America was built on a simple idea: All men — and women — are created equal. 

It’s time we ensured all people are treated equally as well.",Sat Aug 29 00:02:00 +0000 2020,103204,17128
1991,1299481889003024384,"The President incites violence, inspires white-supremacist shooters, and his failed COVID response is costing thousands of lives per day. When you look at the world right now, ask yourself: Do you feel safe in Trump’s America? https://t.co/Ztp6TdSwKk",Fri Aug 28 23:00:00 +0000 2020,62672,22384
1992,1299467041498263554,"America is at an inflection point.

The calls for racial justice that sparked the March on Washington 57 years ago are ringing out again today.

As we honor the legacy of that day — let's meet this moment with the urgency and action that our heroes marched for half a century ago. https://t.co/Bs0SccjnxN",Fri Aug 28 22:01:00 +0000 2020,14068,3687
1993,1299451941987078146,Donald Trump put our nation on the sidelines. Let’s get back in the game. https://t.co/e8VsW5IsNi,Fri Aug 28 21:01:00 +0000 2020,32606,8464
1994,1299445398935797760,"I know from personal experience how important access to quality, affordable health care is for a family. I know the peace of mind it brings.

It's why as president, I promise I'll protect your children's health care as if they were my own. https://t.co/kqiKt8ISXj",Fri Aug 28 20:35:00 +0000 2020,11885,3182
1995,1299435332358807554,"As we mark the 57th anniversary of the March on Washington and Dr. Martin Luther King Jr.'s ""I Have a Dream"" speech, we must continue the hard work of perfecting our union. It's up to all of us to carry on the march toward equality, liberty, and justice for all.",Fri Aug 28 19:55:00 +0000 2020,48858,9228
1996,1299428285948899329,"I am grateful for your friendship and leadership, @AbeShinzo. I’m sad to see you step down, but I know the strong alliance between our countries and peoples will continue for generations to come. Wishing you good health in the years ahead, my friend. https://t.co/M0cMT5y9Dd",Fri Aug 28 19:27:00 +0000 2020,37880,6650
1997,1299409914964533248,"Mr. President, Americans are canceling weddings and holding funerals without family. They're sacrificing so more Americans don't have to die.

But instead of leading by example, you hosted a super spreader event on the South Lawn.

When will you take the presidency seriously? https://t.co/DcVUGsZ9a5",Fri Aug 28 18:14:00 +0000 2020,169610,39554
1998,1299400100331040769,"We can't let George Floyd and Jacob Blake become just another pair of hashtags.

This is a moment of action.

It's long past time we reform policing, reverse systemic racism, and make our communities safer.",Fri Aug 28 17:35:00 +0000 2020,132519,22650
1999,1299324602863292416,Times of crisis often bring out our best as Americans — and we're seeing that right now in the aftermath of Hurricane Laura. Thank you to all of our emergency responders who are working around the clock to help people get back on their feet. https://t.co/uwhq4dDgwO,Fri Aug 28 12:35:00 +0000 2020,25523,5033
2000,1299189210641907713,"Tonight is yet another reminder of what's at stake in this election. 

Who we are, what we stand for, and who we want to be — it's all on the ballot this November.

We have to beat Donald Trump. Chip in to help us do it: https://t.co/dWIpEPQcqQ",Fri Aug 28 03:37:00 +0000 2020,13453,3060
2001,1299186945558482945,It’s time we bring integrity back to the White House. https://t.co/KDPLITstKA,Fri Aug 28 03:28:00 +0000 2020,36973,7309
2002,1299184932384768001,Remember: every example of violence Donald Trump decries has happened on his watch. Under his leadership. During his presidency.,Fri Aug 28 03:20:00 +0000 2020,297600,66308
2003,1299180253580066816,Leadership requires foresight. https://t.co/qTdtIPYM8m,Fri Aug 28 03:01:24 +0000 2020,34207,7067
2004,1299179647570120704,"From the moment COVID-19 emerged, President Trump downplayed the threat it posed, refused to listen to the experts, and failed to take action to contain its spread.

Now, we’re paying the price.",Fri Aug 28 02:59:00 +0000 2020,47520,9656
2005,1299177885933039617,"Donald Trump promised to be the greatest jobs president God ever created.

Instead, tens of millions of Americans are out of work and we're facing the worst economic crisis since the Great Depression. #PromisesBroken https://t.co/JzjZu7KKRr",Fri Aug 28 02:52:00 +0000 2020,15737,5028
2006,1299176879295873025,"Donald Trump didn't build a wall around America, the world built a wall around us. https://t.co/lLY8S92cSb",Fri Aug 28 02:48:00 +0000 2020,74242,21643
2007,1299174614434607104,"Donald Trump is right, this is the most important election in the history of our country.

Chip in to help us get him out of the White House: https://t.co/1Ve0clLACI",Fri Aug 28 02:39:00 +0000 2020,12276,2916
2008,1299172852760014848,"Donald Trump calls himself a wartime president. But now, instead of leading the charge to defeat this virus, he’s waved the white flag.

He abandoned the American people when we needed him most.",Fri Aug 28 02:32:00 +0000 2020,76830,13771
2009,1299170839410216961,"When President Trump took office, he inherited a growing economy from the Obama-Biden administration. And just like everything else he’s inherited in his life, he squandered it. https://t.co/tTBD8lRC1c",Fri Aug 28 02:24:00 +0000 2020,29628,10107
2010,1299168574515286016,President Trump has failed our nation. https://t.co/w792IB79kK,Fri Aug 28 02:15:00 +0000 2020,19253,5863
2011,1299166561299701763,"- 180,000 lives lost
- Nearly 6 million confirmed cases of COVID-19
- Over 25 million Americans out of work
- Countless small businesses on the brink of closing

That's Donald Trump's America. We're living it every day. We can't take four more years.",Fri Aug 28 02:07:00 +0000 2020,70529,18369
2012,1299164296329523200,"When Donald Trump says tonight you won’t be safe in Joe Biden’s America, look around and ask yourself: How safe do you feel in Donald Trump’s America?",Fri Aug 28 01:58:00 +0000 2020,526997,102894
2013,1299145925273612288,"This news is deeply disturbing — as an alum of @UDelaware and as an American. We need a full and swift investigation into what happened Tuesday night.
 
With anti-Semitism on the rise across the country, we all have a moral obligation to speak out and give hate no safe harbor. https://t.co/YofvhFv6wA",Fri Aug 28 00:45:00 +0000 2020,16425,4500
2014,1299141898901299201,"President Trump doesn’t want a second term. He wants a do-over.

As he takes the stage tonight, remember: he alone is responsible for the chaos in our country.

Together, we can stop it. https://t.co/iKcrLuEC9N",Fri Aug 28 00:29:00 +0000 2020,92394,19175
2015,1299136865560268800,"Donald Trump and Republicans must have forgotten about the 180,000 American lives lost due to COVID-19.

I promise you that, as president, I never will. https://t.co/wcsLLmvB2n",Fri Aug 28 00:09:00 +0000 2020,31367,6902
2016,1299129064234446850,"I couldn't be more ready for @KamalaHarris to be the next Vice President.

Chip in to help us make history: https://t.co/UzTdwLgkeM",Thu Aug 27 23:38:00 +0000 2020,10048,1970
2017,1299107421818957824,"Immigrants are not your political props, Mr. President. https://t.co/GDR6FLvTKe",Thu Aug 27 22:12:00 +0000 2020,39241,7645
2018,1299086282308505601,"Last night, Vice President Mike Pence stood before America and with a straight face said, “You won’t be safe in Joe Biden’s America.”

His proof?

The violence you’re seeing in Donald Trump’s America. https://t.co/4xx9Mj4bfZ",Thu Aug 27 20:48:00 +0000 2020,58614,16535
2019,1299073447729872896,"And in 146 days, we’ll rejoin it. https://t.co/PQ8bXYfOcI",Thu Aug 27 19:57:00 +0000 2020,242769,32966
2020,1299059992490721280,Tune in as @KamalaHarris discusses President Trump’s failure to lead on COVID-19 and what a Biden-Harris administration will do differently: https://t.co/XzT7AUrG3q,Thu Aug 27 19:03:32 +0000 2020,10041,2767
2021,1299053063685038080,They got it wrong the first time. They will get it wrong again. https://t.co/X9SzwXUEgu,Thu Aug 27 18:36:00 +0000 2020,43860,14086
2022,1299020599650648065,The cruelty of this president truly knows no bounds. We can’t let him gut Social Security and eliminate funding for disability benefits. https://t.co/QmIMhZfLZn,Thu Aug 27 16:27:00 +0000 2020,60340,18617
2023,1299003235261444096,"To lead America, you have to understand America.

I know how hard it is for folks who are sick, struggling, and wondering how they'll get through the day.

You deserve a president who will fight for you and lead our nation out of these crises. I'll get started on day one. https://t.co/evrWlwqhh1",Thu Aug 27 15:18:00 +0000 2020,87532,27122
2024,1298997698587176961,"Jill and I are praying for the safety of those in the path of Hurricane Laura. If you are in an impacted area, please heed the advice of local officials. https://t.co/HsSxMKuVpL",Thu Aug 27 14:56:00 +0000 2020,15316,2677
2025,1298823802747596801,"The contrast tonight couldn't be clearer:

We can choose four more years of fear, division, and hate.

Or we can choose a different path — one of hope, unity, and light.

Let's overcome this era of darkness, together: https://t.co/agUqzkqkXT",Thu Aug 27 03:25:00 +0000 2020,27559,6136
2026,1298816001497108480,"180,000 people have died from this COVID crisis. And the heartbreaking truth is that it didn't have to happen this way.",Thu Aug 27 02:54:00 +0000 2020,153247,25116
2027,1298813233214582784,"This moment demands moral leadership. And these players answered by standing up, speaking out, and using their platform for good.

Now is not the time for silence. https://t.co/hF3dIb7Hde",Thu Aug 27 02:43:00 +0000 2020,124854,20559
2028,1298784795875397632,"100 years ago today, the 19th Amendment was certified, giving some women the right to vote.

But we still have further to go.

We must carry forward the banner of equality and create that more perfect union we've always strived to be. #WomensEqualityDay https://t.co/v46l5SyLJe",Thu Aug 27 00:50:00 +0000 2020,10531,2228
2029,1298769069466845186,"RT @DrBiden: Build Bark Better.

Happy #NationalDogDay. https://t.co/64HXEBscwO",Wed Aug 26 23:47:30 +0000 2020,0,6756
2030,1298754093599485952,"As we celebrate #WomensEqualityDay and the 100th anniversary of the 19th Amendment, we have got to renew our efforts to protect the sacred right to vote.

Every eligible American should be able to make their voice heard at the ballot box. Period.",Wed Aug 26 22:48:00 +0000 2020,28898,5739
2031,1298740252262072321,"Amari was 16, not old enough to vote, but that didn't stop him from helping change the course of history. He brought his infectious passion and light to our campaign every day — and made us all better in the process. Jill and I are keeping his loved ones in our prayers. https://t.co/3zHUkWXn9i",Wed Aug 26 21:53:00 +0000 2020,21221,3705
2032,1298707587098181640,"RT @KamalaHarris: Getting everyone to vote and safely cast their ballot—in person or through the mail—will be a full team effort.

Tune in…",Wed Aug 26 19:43:12 +0000 2020,0,1948
2033,1298697722304888833,"Once again, a Black man — Jacob Blake — was shot by the police. In front of his children. It makes me sick.

Is this the country we want to be?

Needless violence won’t heal us. We need to end the violence — and peacefully come together to demand justice. https://t.co/WdNqrxA3PK",Wed Aug 26 19:04:00 +0000 2020,112384,28923
2034,1298681622334550016,Vote early. https://t.co/Hy8C4n0lUk,Wed Aug 26 18:00:01 +0000 2020,60059,12684
2035,1298655192234237953,I know how to lead this nation through a crisis because I've done it before. I won't waste any time getting this virus under control and building our country back better. https://t.co/HgBdR6VxUO,Wed Aug 26 16:15:00 +0000 2020,34127,8586
2036,1298627006133874699,"President Trump can try and shift blame all he wants, but the fact is Maine's hardworking lobstermen and women are hurting under his watch.

They deserve better. And as President, I will work to protect the livelihood and safety of the fishing community. https://t.co/JuF1O2P3EH",Wed Aug 26 14:23:00 +0000 2020,27053,5870
2037,1298613668784087041,"I promise you that as president, I will protect America. I will protect you and your family. I will defend our nation from threats seen and unseen.

It's the least of what we should expect from an American president.",Wed Aug 26 13:30:00 +0000 2020,146758,22368
2038,1298446258944839680,"RT @KamalaHarris: As states across our nation continue to attack reproductive rights, especially abortion, it’s more important than ever we…",Wed Aug 26 02:24:46 +0000 2020,0,9172
2039,1298444302117298178,"I believe the American people are ready for something better. This is our moment to prove hope is more powerful than fear, love is more powerful than hate, and light is more powerful than darkness.

Join us: https://t.co/ml7NJ94Nks",Wed Aug 26 02:17:00 +0000 2020,26958,5858
2040,1298416871369256961,"When they say “the best is yet to come,” that’s a threat. https://t.co/SoKKF9KQYO",Wed Aug 26 00:28:00 +0000 2020,96903,27279
2041,1298391957308284929,"Ignore the polls. There's simply too much on the line to take anything for granted.

Register to vote: https://t.co/Hy8C4n0lUk

Donate: https://t.co/3h4twQsQ4I

Volunteer: https://t.co/GCxsKwomFH

We can't let up until November. https://t.co/sdFA92hfcB",Tue Aug 25 22:49:00 +0000 2020,54495,16045
2042,1298382897695645696,"It's time for us, for We the People, to come together.

Because united, we can — and will — overcome this season of darkness in America. https://t.co/vbZ3JRQU84",Tue Aug 25 22:13:00 +0000 2020,31205,9028
2043,1298343890760732673,"70 days.

https://t.co/Hy8C4mIL2M https://t.co/ikyF4Nu9dC",Tue Aug 25 19:38:00 +0000 2020,72990,10602
2044,1298330301048016898,"Two years ago, we lost a genuine American hero, and to me, a true friend. John McCain never stopped pushing me and our nation to be better. I miss him dearly. https://t.co/0xzoqjDFlP",Tue Aug 25 18:44:00 +0000 2020,123308,19005
2045,1298098272037462016,"Just stay focused, folks.

Let’s get to work. Join our campaign: https://t.co/4oQNtuyuG7",Tue Aug 25 03:22:00 +0000 2020,30192,6532
2046,1298088960778842112,Donald Trump is unfit to lead our nation. But don’t just take my word for it... https://t.co/vdYcNWiNBk,Tue Aug 25 02:45:00 +0000 2020,148708,48777
2047,1298082669247565825,.@realDonaldTrump it didn’t have to be this bad. https://t.co/aMhxaTXnpm,Tue Aug 25 02:20:00 +0000 2020,63718,14401
2048,1298069196228759562,The only person responsible for our failed COVID response is Donald Trump. https://t.co/W8mrzqvInz,Tue Aug 25 01:26:27 +0000 2020,111071,26025
2049,1298054987394629633,"Together, united in our love for America and each other, we’ll overcome this season of darkness and restore the soul of our nation. https://t.co/9dPuQVa3CQ",Tue Aug 25 00:30:00 +0000 2020,37231,10500
2050,1298045927148539904,"This moment is bigger than any one political party. We've got to come together as Americans to save our democracy and restore the soul of our nation. Thank you, Senator @JeffFlake. https://t.co/3cAnE1yf0J",Mon Aug 24 23:54:00 +0000 2020,41018,7380
2051,1297936455986290693,"Yesterday, Jacob Blake was shot seven times in the back by police. His kids watched from the car. Today, we woke to grieve yet again.

We need a full and transparent investigation. https://t.co/9X7l25nq8d",Mon Aug 24 16:39:00 +0000 2020,104897,22232
2052,1297694360545484801,President Obama and I established a White House office to prepare our nation for future pandemics. Donald Trump eliminated it — and we've been paying the price every single day.,Mon Aug 24 00:37:00 +0000 2020,212121,38635
2053,1297667433239470081,"As president, the first step I will take will be to get control of the virus that's ruined so many lives.
 
Because I understand something this president doesn't. 
 
We will never get our economy back on track until we deal with this virus.",Sun Aug 23 22:50:00 +0000 2020,104167,16341
2054,1297633459343708164,".@DrBiden and I are keeping everyone in the path of storms Laura and Marco in our prayers. Please take steps to prepare, heed the warnings of local authorities, and stay safe. https://t.co/nXl5j4iewe",Sun Aug 23 20:35:00 +0000 2020,17023,3751
2055,1297617101666971648,"America is at an inflection point. 

We can choose the path of becoming angrier, less hopeful, and more divided.

Or we can choose a different path, and together, take this chance to heal, to be reborn, to unite. A path of hope and light.",Sun Aug 23 19:30:00 +0000 2020,60575,10633
2056,1297595030002180099,"31 years after they joined hands to demand freedom from Soviet oppression, citizens of the Baltic states formed a human chain in solidarity with Belarusians fighting to throw off the chains of dictatorship.

We stand with the people of Belarus as we stood with the Baltic nations. https://t.co/i1wVnU0wkZ",Sun Aug 23 18:02:17 +0000 2020,38755,8712
2057,1297570544867475458,"I give you my word: If you entrust me with the presidency, I will draw on the best of us, not the worst. I will be an ally of the light, not of the darkness.",Sun Aug 23 16:25:00 +0000 2020,211145,24402
2058,1297546385760419841,"In times as challenging as these, I believe there is only one way forward: As a united America. https://t.co/ZRssx1GB2o",Sun Aug 23 14:49:00 +0000 2020,26318,4630
2059,1297318886573047813,"If I'm elected, I promise I'll work as hard for those who didn't support me as I will for those who did. https://t.co/s4WIuSfLRL",Sat Aug 22 23:45:00 +0000 2020,95260,13898
2060,1297288687630389250,We can be the generation that finally wipes out the stain of racism from our national character. I believe the American people are up to it. https://t.co/h4qNoQPmDp,Sat Aug 22 21:45:00 +0000 2020,34265,6152
2061,1297258488561836036,"Love is more powerful than hate. 

Hope is more powerful than fear. 

Light is more powerful than darkness.  

This is our moment. This is our mission.",Sat Aug 22 19:45:00 +0000 2020,260141,41435
2062,1297228289497415683,It will be the work of the next president to restore the promise of America — for everyone. That’s my commitment to you. https://t.co/UTclDfd8Jm,Sat Aug 22 17:45:00 +0000 2020,23185,4177
2063,1297206657576046595,"America is a nation of immigrants. Each new generation that comes to our country makes us stronger. That became even truer yesterday when @luisanaperezf, part of our campaign team in Florida, became a U.S. citizen.

Thanks for choosing us, Luisana. https://t.co/K842eGj5tK",Sat Aug 22 16:19:02 +0000 2020,22958,3360
2064,1297190540941950976,We can’t take four more years of Donald Trump. https://t.co/qGIng24mli,Sat Aug 22 15:15:00 +0000 2020,41624,7464
2065,1297177957966811136,"To everyone celebrating the Hindu festival of Ganesh Chaturthi in the U.S., India, and around the world, may you overcome all obstacles, be blessed with wisdom, and find a path toward new beginnings.",Sat Aug 22 14:25:00 +0000 2020,143402,18155
2066,1296969081745154049,"I have always believed you can define America in one word: Possibilities. 
 
In America, everyone should be given the opportunity to go as far as their dreams and God-given ability will take them.",Sat Aug 22 00:35:00 +0000 2020,71669,9181
2067,1296960021947916290,"Together, we can and will rebuild our economy. And when we do, we'll not only build it back — we'll build it back better. https://t.co/ieky2t09KE",Fri Aug 21 23:59:00 +0000 2020,21224,3936
2068,1296949200567992321,Donald Trump has failed to protect the American people — and that is unforgivable. https://t.co/cyYCdmeX6T,Fri Aug 21 23:16:00 +0000 2020,31838,6080
2069,1296944670765809665,.@DrBiden and I are keeping all those affected by the wildfires in California in our prayers. Please heed the warnings from local officials and stay safe. https://t.co/F9QaGQIbcV,Fri Aug 21 22:58:00 +0000 2020,24974,4718
2070,1296934352710901760,"Brayden — When I was growing up, my mom always told me that bravery resides in every heart and that someday it will be summoned. Well, you summoned yours last night and showed the whole world that your stutter doesn't define you. I couldn't be prouder. https://t.co/61eAOjraHq",Fri Aug 21 22:17:00 +0000 2020,205847,27250
2071,1296924538077233152,"Folks, it's been a big week. To celebrate, and to help elect Democrats up-and-down the ballot, @KamalaHarris, @DrBiden, @DouglasEmhoff and I are hosting a grassroots fundraiser.

We'd love to see you there. Chip in to join us: https://t.co/j21aLLRH7H https://t.co/caN5dsqBeg",Fri Aug 21 21:38:00 +0000 2020,9268,1891
2072,1296858855331127298,"I give you my word: if you entrust me with the presidency, I will draw on the best of us instead of the worst. I will be an ally of the light instead of the darkness, and we will once again be united in our love for America and for each other.

Join us: https://t.co/gnaFCAUzju https://t.co/OBaF3qRu24",Fri Aug 21 17:17:00 +0000 2020,44157,8979
2073,1296828908210286592,"Donald Trump continues to cozy up to Russia while Putin persecutes civil society and journalists. 

Now, opposition leader Alexei Navalny is in a coma after being poisoned. It's unacceptable. 

Unlike Trump, I'll defend our democratic values and stand up to autocrats like Putin. https://t.co/OLjoGDaG4f",Fri Aug 21 15:18:00 +0000 2020,42309,9872
2074,1296662561740353536,"You placed your faith in our campaign and I can’t thank you enough. I’m grateful for your support and honored to be the Democratic nominee.

With 75 days left, we’ve got to get to work. Chip in to help us win: https://t.co/Kkref2smgA",Fri Aug 21 04:17:00 +0000 2020,15709,2569
2075,1296660462533251073,"May history be able to say that the end of this chapter of American darkness began here, tonight as love and hope and light joined the battle for the soul of the nation. https://t.co/Pdk8c75ATr",Fri Aug 21 04:08:39 +0000 2020,58583,10901
